time,x,y,pitch,roll,yaw
22:48:43,0.0052882348462455426,-0.003735813537788538,0.08461851531606476,0.012801521867943472,-0.056748717795801526
22:48:43,0.056748487130121227,0.30358632726081575,32.982301440114696,24.494860479990205,-12.109141102273956
22:48:44,1.1394077747218991,1.9864370058816971,46.00430796887089,23.397037334713044,-4.668225885347555
22:48:45,0.4491122717395235,6.135937011100522,71.17789337395834,17.688146520834838,-9.05841294499754
22:48:45,0.21458835194978376,10.31061628442256,92.50817032264848,15.770229275662674,-15.437008677548127
22:48:45,-0.41149123725986136,14.48888682533822,101.34125750833343,13.71575860819488,-26.09391969396868
22:48:46,1.2063698149745186,19.8237648166193,105.70290123136876,14.487991925602483,-43.894435545870365
22:48:47,4.038689122563075,25.46135870922674,102.4199251961776,13.335095746653181,-50.51726092455041
22:48:47,9.048197570602206,30.730707095346055,92.23267471722787,11.104721153324697,-65.14428930246193
22:48:48,13.935093476232458,34.751206907535,76.16592968964655,1.7375308748642269,-81.70554763670187
22:48:48,20.102157836572268,38.11768546184455,57.26298519132641,1.5702155219641112,-94.08207682616838
22:48:49,24.66287319872693,38.23154404734676,48.59618073079907,-0.0030080161740473343,-113.00424344667043
22:48:49,30.623566368001654,38.23593414411239,30.43024308479704,-2.101369242430431,-124.65735950542772
22:48:50,37.91865746776712,37.92282386939946,13.366297434324299,-5.313761493478006,-140.13243444457308
22:48:50,45.88892826892924,36.291441748986465,2.031744827609187,-1.5289193682705806,-152.696655524596
22:48:51,54.88002312495303,34.14222889879575,-8.139956520841839,-5.1266202199270525,-162.23955245054407
22:48:51,63.128074753804945,28.704897810363693,-11.77218153319105,-2.909779218403714,-177.54496811546443
22:48:52,68.28959017774314,20.997651523006986,-12.23101042993163,-1.7123126260517578,-198.47944464756333
22:48:53,73.46920775229825,11.822796988579853,-16.59746272849438,-6.245188443751905,-213.8428477367372
22:48:53,75.68175375674635,-0.42658485575969607,-18.05883285584951,-5.800165362539547,-226.6713629587916
22:48:54,74.45957601475683,-14.420772333243981,-19.96954675339114,-5.3988915950202045,-243.95660270807394
22:48:54,68.5401424061204,-25.51431230470966,-10.080476379641203,-1.8755343259017137,-262.93152040743644
22:48:55,59.96042092621862,-34.008915847090364,-5.662904327098497,1.2679581112229013,-276.7250198225938
22:48:55,49.05094544961944,-37.52510732840673,-0.7962554460950635,5.15481947308823,-294.03523612932395
22:48:56,37.72736620666824,-35.913038101855044,0.21334188148499145,6.717853884404763,-311.84435865897257
22:48:57,27.8282875497683,-30.776604994435207,2.224225065370452,4.621865009314102,-328.1353717651076
22:48:57,18.326262543048898,-25.447592517966783,-0.5579650213121443,0.11376548129754216,-344.52140417899795
22:48:58,11.52137180934495,-17.765897310614704,-0.9726973582028906,1.698776332955078,-360.75237347697487
22:48:58,7.919262054802999,-9.293044956319221,-0.753101229336764,-1.6019831240306945,-382.0685636414827
22:48:59,9.520707029851616,-0.4238389102478184,4.9817951187912195,6.73907516036296,-400.67935128794375
22:48:59,13.012952083561881,9.437691855331927,-0.33189620512683105,7.421465953721536,-411.2774243809795
22:49:00,19.956634580557424,19.27928185115087,-5.674611177831568,10.33196600350096,-426.40127953136243
22:49:00,28.198022305849324,30.047621031042162,-15.737910122400327,5.304856070329287,-439.7723717853313
22:49:01,39.73819232343568,38.23517636941363,-10.025828658422117,10.421107331561604,-455.43140523306283
22:49:02,51.53091204969917,46.384303295922784,-8.728623622255423,8.4022515256217,-455.6814220042629
22:49:02,63.50573465699149,54.50321338730139,-6.592273710636994,6.549780742546519,-456.00985992591797
22:49:02,75.56056369574668,62.587726374561086,-5.387879739686694,4.779756039301198,-456.2468463373548
22:49:03,87.8298684796998,70.65641598520219,-4.444829839394762,3.454178915636218,-456.59022459183024
22:49:03,100.28459922273841,78.64741815378883,-3.5044454454616396,2.5220202953761173,-456.88683563152335
